Current_Time,Latitude,Latitude_direction,Longitude,Longitude_direction,Number_of_satellites
16:09:39,49.1229888333,N,9.20997516667,E,09
16:09:40,49.1229878333,N,9.20997533333,E,09
16:09:41,49.122987,N,9.209976,E,09
16:09:42,49.1229865,N,9.209977,E,09
16:09:43,49.1229865,N,9.2099795,E,09
16:09:44,49.1229868333,N,9.20998383333,E,08
16:09:45,49.1229858333,N,9.20998383333,E,08
16:09:46,49.1229843333,N,9.20998116667,E,08
16:09:47,49.1229828333,N,9.20998066667,E,08
16:09:48,49.1229818333,N,9.20998166667,E,08
16:09:49,49.1229811667,N,9.2099835,E,08
16:09:50,49.1229808333,N,9.2099865,E,08
16:09:51,49.1229788333,N,9.2099825,E,07
16:09:52,49.1229771667,N,9.2099795,E,07
16:09:53,49.1229745,N,9.209974,E,07
16:09:54,49.1229715,N,9.20996683333,E,07
16:09:55,49.1229706667,N,9.20996566667,E,08
16:09:56,49.1229695,N,9.20996383333,E,08
16:09:57,49.1229681667,N,9.209961,E,08
16:09:58,49.122966,N,9.20995916667,E,08
16:09:59,49.1229663333,N,9.209962,E,08
16:10:00,49.1229651667,N,9.20996333333,E,08
16:10:01,49.1229655,N,9.20996583333,E,08
16:10:02,49.1229646667,N,9.20996733333,E,08
16:10:03,49.1229643333,N,9.209969,E,08
16:10:04,49.1229628333,N,9.20996966667,E,09
16:10:05,49.1229618333,N,9.20997033333,E,09
16:10:06,49.1229606667,N,9.2099705,E,09
16:10:07,49.1229593333,N,9.20997016667,E,08
16:10:08,49.1229576667,N,9.2099685,E,08
16:10:09,49.122957,N,9.2099695,E,08
16:10:10,49.122956,N,9.20996966667,E,08
16:10:11,49.1229553333,N,9.20997133333,E,08
16:10:12,49.1229551667,N,9.20997333333,E,08
16:10:13,49.1229545,N,9.20997366667,E,09
16:10:14,49.122954,N,9.20997333333,E,09
16:10:15,49.1229538333,N,9.209975,E,09
16:10:16,49.1229526667,N,9.20997716667,E,09
16:10:17,49.1229525,N,9.20997883333,E,09
16:10:18,49.1229528333,N,9.20998166667,E,08
16:10:19,49.1229515,N,9.20998133333,E,08
16:10:20,49.1229506667,N,9.20998133333,E,08
16:10:21,49.1229493333,N,9.209982,E,08
16:10:22,49.1229478333,N,9.20998083333,E,08
16:10:23,49.122947,N,9.20997966667,E,08
16:10:24,49.1229461667,N,9.2099785,E,08
16:10:25,49.1229458333,N,9.2099785,E,08
16:10:26,49.1229456667,N,9.20997983333,E,08
16:10:27,49.1229461667,N,9.2099835,E,08
16:10:28,49.1229456667,N,9.20998083333,E,07
16:10:29,49.122945,N,9.20997883333,E,07
16:10:30,49.1229438333,N,9.209977,E,07
16:10:31,49.1229426667,N,9.209976,E,08
16:10:32,49.122941,N,9.209972,E,08
16:10:33,49.1229366667,N,9.2099635,E,09
16:10:34,49.1229335,N,9.20995933333,E,09
